transaction_id,transaction_date,customer_id,store_id,product_id,quantity,unit_price,total_amount,payment_method,discount_applied
TXN000278,2024-07-07 08:12:00,CUST1453,STR010,PRD031,1,79.08,79.08,Cash,0
TXN000279,2024-07-31 17:40:00,CUST1306,STR083,PRD142,5,67.52,337.6,Cash,0
TXN000280,2024-08-12 09:27:00,CUST0647,STR037,PRD476,1,36.64,36.64,PayMaya,0
TXN000281,2024-06-15 16:01:00,CUST1558,STR044,PRD215,4,421.8,1687.2,GCash,0
TXN000282,2024-07-04 18:23:00,CUST0848,STR020,PRD350,1,70.46,70.46,GCash,0
TXN000283,2024-08-01 19:58:00,CUST0345,STR024,PRD455,2,108.74,217.48,PayMaya,0
TXN000284,2024-08-22 09:17:00,CUST0409,STR088,PRD382,1,185.0,185.0,Cash,0
TXN000285,2024-08-18 14:14:00,CUST1971,STR089,PRD430,6,189.39,1136.34,Cash,5
TXN000286,2024-06-03 09:46:00,CUST1629,STR067,PRD005,1,20.83,20.83,Card,0
TXN000287,2024-07-15 11:29:00,CUST0069,STR011,PRD436,5,216.57,1082.85,Card,0
TXN000288,2024-07-14 10:59:00,CUST0030,STR042,PRD155,1,56.85,56.85,Cash,0
TXN000289,2024-07-07 10:56:00,CUST0646,STR041,PRD476,1,36.64,36.64,GCash,0
TXN000290,2024-07-08 07:39:00,CUST0076,STR047,PRD341,3,39.2,117.6,Cash,0
TXN000291,2024-07-25 09:27:00,CUST1733,STR013,PRD351,1,100.5,100.5,Cash,0
TXN000292,2024-06-10 20:51:00,CUST1172,STR084,PRD344,1,64.13,64.13,GCash,0
TXN000293,2024-07-24 12:26:00,CUST0362,STR065,PRD430,2,189.39,378.78,Cash,5
TXN000294,2024-08-27 09:50:00,CUST0836,STR017,PRD076,1,282.12,282.12,GCash,5
TXN000295,2024-08-23 07:55:00,CUST0163,STR043,PRD290,1,21.38,21.38,Cash,0
TXN000296,2024-06-25 07:19:00,CUST0822,STR036,PRD335,2,62.94,125.88,Card,0
TXN000297,2024-07-18 15:26:00,CUST0431,STR068,PRD099,1,210.15,210.15,Card,0
TXN000298,2024-08-30 15:35:00,CUST0213,STR085,PRD055,1,53.66,53.66,Card,5
TXN000299,2024-08-14 10:56:00,CUST1804,STR016,PRD470,3,39.57,118.71,Cash,10
TXN000300,2024-06-04 09:06:00,CUST0121,STR096,PRD342,5,110.56,552.8,Cash,15
TXN000301,2024-08-20 18:45:00,CUST0335,STR051,PRD282,2,38.85,77.7,Cash,0
TXN000302,2024-08-23 10:05:00,CUST1890,STR036,PRD010,1,102.2,102.2,Cash,10
TXN000303,2024-08-27 20:35:00,CUST1664,STR035,PRD455,3,108.74,326.22,GCash,0
TXN000304,2024-08-26 18:27:00,CUST1890,STR027,PRD407,1,134.58,134.58,Cash,0
TXN000305,2024-07-11 09:40:00,CUST1283,STR059,PRD378,2,143.85,287.7,Card,10
TXN000306,2024-06-04 18:02:00,CUST0659,STR015,PRD417,2,122.53,245.06,Cash,0
TXN000307,2024-06-28 14:55:00,CUST0256,STR060,PRD361,1,79.89,79.89,Cash,0
TXN000308,2024-07-26 15:04:00,CUST0733,STR023,PRD366,1,80.19,80.19,Cash,0
TXN000309,2024-07-26 11:54:00,CUST1580,STR063,PRD347,1,48.61,48.61,Cash,0
TXN000310,2024-07-13 14:46:00,CUST0228,STR037,PRD131,5,43.92,219.6,Cash,0
TXN000311,2024-06-17 14:25:00,CUST0238,STR096,PRD462,1,46.12,46.12,Cash,15
TXN000312,2024-07-20 20:38:00,CUST1256,STR036,PRD363,1,171.48,171.48,GCash,0
TXN000313,2024-08-27 12:42:00,CUST1427,STR085,PRD164,1,74.4,74.4,Cash,0
TXN000314,2024-08-04 09:49:00,CUST0461,STR017,PRD362,1,69.85,69.85,Cash,15
TXN000315,2024-07-01 17:48:00,CUST0872,STR099,PRD274,1,17.92,17.92,GCash,0
TXN000316,2024-06-20 09:00:00,CUST1169,STR093,PRD302,1,41.76,41.76,Cash,0
TXN000317,2024-07-17 08:05:00,CUST0044,STR005,PRD060,2,119.17,238.34,Cash,5
TXN000318,2024-08-11 07:41:00,CUST1467,STR046,PRD113,4,129.99,519.96,Cash,5
TXN000319,2024-08-07 10:23:00,CUST0347,STR017,PRD133,1,189.6,189.6,Cash,0
TXN000320,2024-06-22 10:18:00,CUST0044,STR050,PRD027,2,79.79,159.58,Cash,0
TXN000321,2024-06-08 11:49:00,CUST0583,STR025,PRD175,1,41.24,41.24,Cash,0
TXN000322,2024-08-17 20:31:00,CUST1144,STR031,PRD085,2,132.46,264.92,Cash,0
TXN000323,2024-06-23 19:29:00,CUST1805,STR002,PRD281,1,24.2,24.2,GCash,0
TXN000324,2024-08-05 20:39:00,CUST0226,STR018,PRD399,2,39.62,79.24,GCash,0
TXN000325,2024-07-19 19:14:00,CUST0180,STR042,PRD396,2,67.54,135.08,Cash,0
TXN000326,2024-07-03 14:10:00,CUST1198,STR069,PRD189,1,498.27,498.27,GCash,0
TXN000327,2024-06-13 20:46:00,CUST0248,STR080,PRD203,1,380.68,380.68,PayMaya,0
TXN000328,2024-07-08 19:26:00,CUST0408,STR050,PRD189,2,498.27,996.54,Cash,5
TXN000329,2024-07-04 15:49:00,CUST1516,STR049,PRD104,1,130.99,130.99,GCash,0
TXN000330,2024-08-06 18:43:00,CUST1502,STR027,PRD151,2,18.72,37.44,GCash,0
TXN000331,2024-08-07 07:29:00,CUST1949,STR055,PRD473,1,37.13,37.13,Cash,0
TXN000332,2024-07-02 19:55:00,CUST1079,STR035,PRD337,1,68.33,68.33,GCash,0
TXN000333,2024-06-15 07:34:00,CUST0314,STR012,PRD015,1,93.38,93.38,Cash,0
TXN000334,2024-08-17 09:16:00,CUST1359,STR063,PRD146,5,53.51,267.55,Cash,0
TXN000335,2024-08-07 12:15:00,CUST0983,STR068,PRD162,1,23.65,23.65,Cash,0
TXN000336,2024-06-01 09:13:00,CUST0368,STR068,PRD161,1,64.31,64.31,Cash,0
TXN000337,2024-08-07 17:53:00,CUST1328,STR098,PRD265,1,179.17,179.17,GCash,10
TXN000338,2024-07-20 09:37:00,CUST1690,STR072,PRD279,2,55.59,111.18,GCash,10
TXN000339,2024-06-21 20:38:00,CUST1412,STR008,PRD284,1,12.43,12.43,PayMaya,0
TXN000340,2024-06-27 16:21:00,CUST0596,STR051,PRD189,1,498.27,498.27,Cash,0
TXN000341,2024-07-23 17:46:00,CUST0480,STR003,PRD392,1,118.94,118.94,Cash,0
TXN000342,2024-06-06 09:46:00,CUST1274,STR072,PRD152,1,61.62,61.62,GCash,0
TXN000343,2024-06-10 12:17:00,CUST0034,STR002,PRD394,1,172.19,172.19,Cash,0
TXN000344,2024-07-14 08:18:00,CUST1690,STR043,PRD102,2,36.35,72.7,GCash,15
TXN000345,2024-08-28 09:39:00,CUST1969,STR079,PRD271,3,12.39,37.17,Cash,0
TXN000346,2024-07-05 18:33:00,CUST0168,STR070,PRD391,1,181.01,181.01,GCash,0
TXN000347,2024-06-26 19:14:00,CUST0706,STR065,PRD259,1,259.49,259.49,Card,0
TXN000348,2024-06-06 08:16:00,CUST0930,STR050,PRD051,1,299.2,299.2,Cash,0
TXN000349,2024-08-04 08:39:00,CUST0440,STR097,PRD405,1,163.72,163.72,Cash,0
TXN000350,2024-06-13 17:06:00,CUST0852,STR083,PRD097,3,237.67,713.01,Cash,15
TXN000351,2024-07-18 19:46:00,CUST1899,STR081,PRD249,2,278.36,556.72,GCash,0
TXN000352,2024-07-24 09:49:00,CUST1009,STR044,PRD493,2,18.02,36.04,Cash,10
TXN000353,2024-07-19 11:25:00,CUST0955,STR094,PRD268,1,167.87,167.87,GCash,0
TXN000354,2024-07-14 12:22:00,CUST1368,STR031,PRD032,1,145.05,145.05,Cash,10
TXN000355,2024-08-15 08:23:00,CUST1549,STR062,PRD030,1,130.34,130.34,GCash,0
TXN000356,2024-06-14 20:40:00,CUST1618,STR044,PRD058,1,143.23,143.23,Cash,0
TXN000357,2024-06-01 19:23:00,CUST1073,STR078,PRD315,3,21.91,65.73,Cash,0
TXN000358,2024-06-12 15:04:00,CUST1399,STR031,PRD276,1,58.17,58.17,GCash,5
TXN000359,2024-07-01 10:10:00,CUST1944,STR044,PRD005,1,20.83,20.83,GCash,0
TXN000360,2024-08-10 10:10:00,CUST1621,STR062,PRD070,1,277.83,277.83,Cash,15
TXN000361,2024-06-25 20:15:00,CUST0252,STR063,PRD358,3,33.71,101.13,Cash,10
TXN000362,2024-08-28 18:42:00,CUST0038,STR082,PRD126,3,82.41,247.23,Cash,0
TXN000363,2024-07-21 16:56:00,CUST1818,STR054,PRD478,1,148.57,148.57,Cash,0
TXN000364,2024-07-04 09:04:00,CUST1631,STR065,PRD271,3,12.39,37.17,Cash,0
TXN000365,2024-08-07 19:06:00,CUST0668,STR009,PRD171,2,59.16,118.32,GCash,0
TXN000366,2024-06-22 07:39:00,CUST0488,STR003,PRD238,2,495.89,991.78,Cash,10
TXN000367,2024-07-11 08:06:00,CUST0248,STR074,PRD400,2,76.24,152.48,Cash,0
TXN000368,2024-06-19 09:39:00,CUST0209,STR032,PRD491,1,15.33,15.33,Card,5
TXN000369,2024-07-14 19:05:00,CUST0829,STR032,PRD481,1,92.3,92.3,Cash,0
TXN000370,2024-08-06 15:03:00,CUST1728,STR028,PRD189,2,498.27,996.54,GCash,0
TXN000371,2024-07-29 09:56:00,CUST0705,STR077,PRD493,1,18.02,18.02,Cash,10
TXN000372,2024-08-31 18:46:00,CUST0026,STR085,PRD466,3,121.38,364.14,Cash,0
TXN000373,2024-06-11 12:55:00,CUST0144,STR091,PRD226,1,391.35,391.35,GCash,0
TXN000374,2024-08-31 20:25:00,CUST0636,STR094,PRD169,1,79.43,79.43,Cash,10
TXN000375,2024-07-03 09:55:00,CUST1759,STR099,PRD201,2,296.43,592.86,Cash,0
TXN000376,2024-08-05 13:47:00,CUST1675,STR010,PRD389,2,79.13,158.26,GCash,10
TXN000377,2024-08-13 09:23:00,CUST1419,STR027,PRD016,3,123.1,369.3,Cash,0
TXN000378,2024-07-12 16:59:00,CUST1863,STR046,PRD269,1,408.1,408.1,Cash,15
TXN000379,2024-07-04 20:24:00,CUST1080,STR097,PRD242,1,749.25,749.25,Cash,0
TXN000380,2024-07-21 07:32:00,CUST0356,STR077,PRD476,2,36.64,73.28,Cash,0
TXN000381,2024-07-03 09:25:00,CUST1236,STR084,PRD404,1,52.28,52.28,Cash,0
TXN000382,2024-08-20 19:26:00,CUST1957,STR009,PRD379,2,36.16,72.32,Cash,0
TXN000383,2024-08-05 09:44:00,CUST1599,STR027,PRD084,1,258.18,258.18,PayMaya,0
TXN000384,2024-08-22 14:00:00,CUST0323,STR034,PRD407,3,134.58,403.74,Cash,0
TXN000385,2024-08-18 07:28:00,CUST1050,STR014,PRD459,1,15.67,15.67,Cash,0
TXN000386,2024-06-20 16:06:00,CUST1842,STR013,PRD165,1,25.09,25.09,GCash,0
TXN000387,2024-08-12 19:46:00,CUST1405,STR043,PRD051,2,299.2,598.4,Card,10
TXN000388,2024-08-08 08:35:00,CUST1884,STR047,PRD364,4,93.3,373.2,Cash,0
TXN000389,2024-06-18 13:36:00,CUST1068,STR026,PRD231,2,281.73,563.46,Cash,0
TXN000390,2024-06-09 20:49:00,CUST0075,STR005,PRD033,1,122.7,122.7,Cash,0
TXN000391,2024-08-16 20:47:00,CUST1289,STR059,PRD407,1,134.58,134.58,GCash,5
TXN000392,2024-08-06 10:43:00,CUST0428,STR009,PRD150,3,31.66,94.98,Cash,5
TXN000393,2024-06-18 16:54:00,CUST1544,STR010,PRD017,6,64.01,384.06,Cash,0
TXN000394,2024-07-11 20:04:00,CUST1681,STR048,PRD356,2,75.31,150.62,Cash,15
TXN000395,2024-07-20 12:34:00,CUST1171,STR008,PRD485,2,111.68,223.36,Cash,10
TXN000396,2024-06-12 07:18:00,CUST0336,STR026,PRD393,3,134.15,402.45,Cash,0
TXN000397,2024-07-06 11:14:00,CUST0331,STR013,PRD158,1,13.47,13.47,Cash,0
TXN000398,2024-06-28 13:52:00,CUST0433,STR030,PRD056,1,182.31,182.31,GCash,0
TXN000399,2024-08-28 16:22:00,CUST1560,STR086,PRD280,1,12.39,12.39,Card,5
TXN000400,2024-08-13 07:28:00,CUST1343,STR023,PRD283,1,51.09,51.09,Card,0
TXN000401,2024-07-04 07:06:00,CUST1124,STR076,PRD042,1,16.63,16.63,GCash,0
TXN000402,2024-06-15 17:46:00,CUST0709,STR070,PRD347,1,48.61,48.61,Cash,0
TXN000403,2024-07-06 19:21:00,CUST0867,STR098,PRD473,1,37.13,37.13,Cash,0
TXN000404,2024-07-13 17:28:00,CUST1241,STR087,PRD446,1,147.95,147.95,Cash,0
TXN000405,2024-07-26 17:09:00,CUST1710,STR063,PRD278,1,41.36,41.36,Cash,0
TXN000406,2024-06-18 08:29:00,CUST0743,STR094,PRD226,1,391.35,391.35,GCash,10
TXN000407,2024-06-13 18:32:00,CUST1803,STR031,PRD461,1,143.44,143.44,Cash,0
TXN000408,2024-07-01 15:49:00,CUST0969,STR082,PRD182,1,385.36,385.36,Cash,0
TXN000409,2024-08-27 07:01:00,CUST0301,STR065,PRD491,2,15.33,30.66,Cash,5
TXN000410,2024-08-10 15:28:00,CUST0129,STR040,PRD006,4,21.1,84.4,Cash,0
TXN000411,2024-06-07 09:46:00,CUST0473,STR087,PRD347,1,48.61,48.61,Cash,0
TXN000412,2024-06-08 18:16:00,CUST0595,STR047,PRD495,2,36.9,73.8,PayMaya,0
TXN000413,2024-07-06 11:15:00,CUST1028,STR097,PRD159,2,16.95,33.9,Cash,0
TXN000414,2024-08-21 08:30:00,CUST0070,STR038,PRD084,1,258.18,258.18,Cash,0
TXN000415,2024-08-24 17:10:00,CUST1630,STR056,PRD150,3,31.66,94.98,Cash,0
TXN000416,2024-08-18 10:18:00,CUST1509,STR054,PRD263,1,123.08,123.08,GCash,0
TXN000417,2024-08-03 09:21:00,CUST1565,STR091,PRD344,1,64.13,64.13,GCash,10
TXN000418,2024-07-03 15:05:00,CUST1868,STR017,PRD240,3,180.18,540.54,Card,5
TXN000419,2024-08-09 18:44:00,CUST0382,STR031,PRD413,6,122.91,737.46,GCash,0
TXN000420,2024-06-23 09:00:00,CUST0927,STR019,PRD235,1,246.92,246.92,Cash,0
TXN000421,2024-06-08 10:33:00,CUST1071,STR053,PRD307,1,24.57,24.57,Cash,0
TXN000422,2024-07-17 14:22:00,CUST1602,STR043,PRD367,1,199.94,199.94,Card,0
TXN000423,2024-08-16 09:00:00,CUST0109,STR083,PRD468,1,10.19,10.19,Cash,0
TXN000424,2024-07-02 13:56:00,CUST0446,STR035,PRD423,3,245.63,736.89,GCash,5
TXN000425,2024-07-31 18:27:00,CUST1100,STR054,PRD314,1,26.67,26.67,GCash,0
TXN000426,2024-07-28 16:28:00,CUST0417,STR054,PRD488,3,132.49,397.47,Cash,0
TXN000427,2024-08-06 18:02:00,CUST1385,STR018,PRD195,1,248.83,248.83,Cash,5
TXN000428,2024-06-29 13:50:00,CUST0063,STR042,PRD052,1,199.39,199.39,Cash,5
TXN000429,2024-08-18 10:04:00,CUST0587,STR088,PRD208,1,261.49,261.49,Cash,0
TXN000430,2024-07-14 12:46:00,CUST1742,STR014,PRD146,2,53.51,107.02,Cash,0
TXN000431,2024-06-03 13:22:00,CUST0245,STR056,PRD064,1,64.29,64.29,Cash,0
TXN000432,2024-07-22 14:12:00,CUST0408,STR050,PRD173,1,25.43,25.43,Cash,0
TXN000433,2024-08-13 07:54:00,CUST0715,STR037,PRD401,2,129.34,258.68,Cash,0
TXN000434,2024-08-26 19:50:00,CUST0084,STR007,PRD011,3,97.43,292.29,Cash,0
TXN000435,2024-08-14 07:13:00,CUST0067,STR003,PRD363,1,171.48,171.48,Cash,5
TXN000436,2024-06-14 10:58:00,CUST0755,STR067,PRD042,2,16.63,33.26,Cash,0
TXN000437,2024-07-11 13:27:00,CUST0267,STR010,PRD115,1,106.38,106.38,GCash,10
TXN000438,2024-07-10 09:06:00,CUST0003,STR018,PRD193,2,103.89,207.78,GCash,0
TXN000439,2024-07-18 08:14:00,CUST1727,STR051,PRD030,1,130.34,130.34,GCash,5
TXN000440,2024-08-26 07:16:00,CUST0690,STR037,PRD075,2,178.72,357.44,Cash,0
TXN000441,2024-07-25 09:03:00,CUST0973,STR017,PRD330,1,108.48,108.48,Cash,0
TXN000442,2024-06-13 09:46:00,CUST0695,STR017,PRD465,2,20.06,40.12,Cash,0
TXN000443,2024-06-13 17:21:00,CUST0618,STR040,PRD293,1,13.23,13.23,GCash,0
TXN000444,2024-06-25 09:11:00,CUST1219,STR092,PRD343,1,75.38,75.38,Card,0
TXN000445,2024-07-04 17:52:00,CUST0483,STR055,PRD106,2,220.55,441.1,Cash,0
TXN000446,2024-08-05 17:14:00,CUST1943,STR081,PRD256,3,765.37,2296.11,PayMaya,15
TXN000447,2024-08-02 18:41:00,CUST0953,STR065,PRD285,2,39.55,79.1,Cash,10
TXN000448,2024-08-21 18:51:00,CUST0220,STR006,PRD176,1,76.35,76.35,Card,0
TXN000449,2024-06-20 14:18:00,CUST1510,STR093,PRD188,1,252.52,252.52,Cash,0
TXN000450,2024-07-24 11:23:00,CUST0533,STR035,PRD197,2,243.94,487.88,Cash,0
TXN000451,2024-07-28 08:58:00,CUST0271,STR031,PRD061,2,152.24,304.48,Cash,0
TXN000452,2024-08-07 08:19:00,CUST1673,STR018,PRD289,1,12.71,12.71,Card,5
TXN000453,2024-06-02 18:07:00,CUST0852,STR022,PRD071,2,271.03,542.06,Cash,0
TXN000454,2024-06-15 08:23:00,CUST0457,STR076,PRD367,3,199.94,599.82,Card,0
TXN000455,2024-07-14 20:08:00,CUST0711,STR001,PRD179,1,63.5,63.5,Card,0
TXN000456,2024-08-20 17:55:00,CUST1133,STR099,PRD101,1,77.59,77.59,Cash,5
TXN000457,2024-08-27 09:30:00,CUST0876,STR069,PRD184,2,127.74,255.48,Cash,0
TXN000458,2024-08-23 14:55:00,CUST1304,STR046,PRD426,3,143.61,430.83,Card,5
TXN000459,2024-06-12 20:43:00,CUST0565,STR099,PRD223,6,403.61,2421.66,GCash,0
TXN000460,2024-08-31 17:49:00,CUST1805,STR030,PRD434,4,124.4,497.6,Cash,0
TXN000461,2024-08-21 19:35:00,CUST0189,STR024,PRD450,1,59.45,59.45,GCash,0
TXN000462,2024-06-28 20:56:00,CUST1496,STR036,PRD375,3,32.32,96.96,Cash,0
TXN000463,2024-08-27 08:11:00,CUST1903,STR010,PRD159,2,16.95,33.9,Cash,0
TXN000464,2024-08-11 13:06:00,CUST1732,STR079,PRD287,1,57.54,57.54,GCash,0
TXN000465,2024-07-10 07:43:00,CUST1270,STR024,PRD311,1,18.4,18.4,Cash,0
TXN000466,2024-08-29 14:06:00,CUST1264,STR085,PRD013,4,110.44,441.76,Cash,0
TXN000467,2024-06-01 09:13:00,CUST0400,STR033,PRD214,1,323.86,323.86,Cash,0
TXN000468,2024-07-13 15:50:00,CUST0756,STR096,PRD028,2,135.99,271.98,Cash,0
TXN000469,2024-07-29 15:45:00,CUST0300,STR066,PRD054,1,259.37,259.37,Card,0
TXN000470,2024-07-21 18:16:00,CUST0540,STR095,PRD354,2,79.35,158.7,Cash,0
TXN000471,2024-08-02 07:05:00,CUST0672,STR020,PRD098,3,105.56,316.68,PayMaya,10
TXN000472,2024-06-17 09:29:00,CUST1378,STR065,PRD300,1,33.3,33.3,Cash,10
TXN000473,2024-06-06 17:34:00,CUST1682,STR090,PRD453,1,135.92,135.92,Card,0
TXN000474,2024-07-03 18:34:00,CUST0214,STR032,PRD038,1,141.49,141.49,Cash,0
TXN000475,2024-08-16 09:17:00,CUST0587,STR014,PRD054,1,259.37,259.37,Cash,15
TXN000476,2024-07-30 08:26:00,CUST1840,STR083,PRD200,3,201.58,604.74,Cash,10
TXN000477,2024-08-23 07:51:00,CUST0085,STR071,PRD010,2,102.2,204.4,Cash,0
TXN000478,2024-07-20 13:59:00,CUST1182,STR080,PRD472,4,50.32,201.28,Cash,0
TXN000479,2024-07-22 14:31:00,CUST0563,STR012,PRD487,1,42.28,42.28,Cash,10
TXN000480,2024-06-03 18:31:00,CUST0021,STR082,PRD085,2,132.46,264.92,Cash,10
TXN000481,2024-06-07 09:57:00,CUST1759,STR093,PRD136,2,65.86,131.72,Card,0
TXN000482,2024-07-20 11:31:00,CUST1038,STR011,PRD213,1,445.97,445.97,Cash,0
TXN000483,2024-08-15 07:19:00,CUST0231,STR043,PRD315,1,21.91,21.91,Cash,0
TXN000484,2024-07-21 11:58:00,CUST0017,STR015,PRD131,3,43.92,131.76,GCash,15
TXN000485,2024-08-24 14:47:00,CUST0151,STR049,PRD425,1,167.7,167.7,Card,0
TXN000486,2024-07-05 19:06:00,CUST0018,STR073,PRD016,1,123.1,123.1,Card,0
TXN000487,2024-07-02 08:27:00,CUST1608,STR076,PRD071,2,271.03,542.06,Cash,0
TXN000488,2024-08-12 07:48:00,CUST0878,STR011,PRD360,1,97.35,97.35,Cash,15
TXN000489,2024-07-16 10:15:00,CUST0679,STR058,PRD180,2,13.83,27.66,Cash,0
TXN000490,2024-07-21 09:19:00,CUST0970,STR080,PRD236,1,567.73,567.73,GCash,0
TXN000491,2024-07-09 13:49:00,CUST1285,STR045,PRD179,1,63.5,63.5,Cash,0
TXN000492,2024-06-05 09:46:00,CUST0145,STR100,PRD353,2,103.26,206.52,Cash,10
TXN000493,2024-08-13 16:08:00,CUST0715,STR032,PRD322,1,84.51,84.51,Cash,0
TXN000494,2024-06-28 08:05:00,CUST1499,STR085,PRD480,1,108.29,108.29,Cash,10
TXN000495,2024-06-07 17:22:00,CUST0290,STR025,PRD021,1,86.41,86.41,Card,10
TXN000496,2024-06-22 09:23:00,CUST1997,STR031,PRD198,3,294.53,883.59,Cash,15
TXN000497,2024-06-22 19:40:00,CUST1849,STR086,PRD063,1,26.67,26.67,Cash,0
TXN000498,2024-08-12 20:20:00,CUST1140,STR076,PRD482,1,123.28,123.28,Cash,0
TXN000499,2024-08-01 10:56:00,CUST1727,STR017,PRD066,1,225.89,225.89,GCash,0
TXN000500,2024-07-01 09:02:00,CUST0883,STR006,PRD332,2,26.2,52.4,Cash,0
TXN000501,2024-08-25 15:51:00,CUST1041,STR094,PRD448,2,74.67,149.34,Cash,10
TXN000502,2024-07-14 13:46:00,CUST0944,STR034,PRD258,2,171.68,343.36,Card,0
TXN000503,2024-06-25 19:06:00,CUST1052,STR022,PRD009,1,132.22,132.22,Cash,0
TXN000504,2024-08-07 18:37:00,CUST0492,STR025,PRD422,1,57.41,57.41,Cash,0
TXN000505,2024-06-21 12:13:00,CUST0809,STR066,PRD283,1,51.09,51.09,Card,15
TXN000506,2024-08-12 15:03:00,CUST1712,STR038,PRD107,1,191.72,191.72,GCash,0
TXN000507,2024-08-10 19:46:00,CUST1997,STR013,PRD062,2,61.97,123.94,GCash,0
TXN000508,2024-08-24 19:09:00,CUST1657,STR009,PRD494,1,44.13,44.13,GCash,15
TXN000509,2024-06-01 09:32:00,CUST1357,STR044,PRD217,1,161.4,161.4,Cash,0
TXN000510,2024-07-02 19:44:00,CUST0865,STR079,PRD240,2,180.18,360.36,Cash,0
TXN000511,2024-07-08 14:22:00,CUST1354,STR053,PRD032,1,145.05,145.05,GCash,0
TXN000512,2024-06-05 10:20:00,CUST1996,STR060,PRD285,2,39.55,79.1,GCash,0
TXN000513,2024-06-16 09:34:00,CUST1527,STR081,PRD223,3,403.61,1210.83,GCash,0
TXN000514,2024-06-09 18:58:00,CUST1087,STR079,PRD152,1,61.62,61.62,Card,0
TXN000515,2024-07-23 09:08:00,CUST0558,STR046,PRD017,4,64.01,256.04,Cash,0
TXN000516,2024-07-23 17:42:00,CUST1674,STR074,PRD339,1,78.92,78.92,Cash,10
TXN000517,2024-08-05 19:48:00,CUST0123,STR005,PRD481,1,92.3,92.3,Cash,0
TXN000518,2024-06-22 07:51:00,CUST1726,STR093,PRD279,2,55.59,111.18,Card,5
TXN000519,2024-07-08 16:30:00,CUST0121,STR067,PRD317,1,32.63,32.63,GCash,5
TXN000520,2024-07-20 07:19:00,CUST1571,STR051,PRD165,1,25.09,25.09,PayMaya,0
TXN000521,2024-07-28 11:09:00,CUST0540,STR029,PRD111,2,109.28,218.56,GCash,5
TXN000522,2024-06-22 16:14:00,CUST1985,STR066,PRD311,1,18.4,18.4,GCash,0
TXN000523,2024-08-11 20:30:00,CUST0826,STR047,PRD113,4,129.99,519.96,Cash,0
TXN000524,2024-07-26 09:05:00,CUST1409,STR060,PRD139,1,79.07,79.07,GCash,5
TXN000525,2024-06-15 09:12:00,CUST0443,STR098,PRD346,5,85.84,429.2,Card,0
TXN000526,2024-07-11 12:15:00,CUST0101,STR081,PRD196,1,328.81,328.81,Cash,0
TXN000527,2024-08-18 18:37:00,CUST1164,STR085,PRD135,1,249.03,249.03,Cash,0
TXN000528,2024-06-15 09:37:00,CUST1084,STR063,PRD039,3,57.87,173.61,Cash,0
TXN000529,2024-08-27 11:50:00,CUST1669,STR051,PRD415,1,294.58,294.58,Cash,0
TXN000530,2024-07-15 17:14:00,CUST0380,STR091,PRD319,1,96.67,96.67,Cash,0
TXN000531,2024-07-22 17:08:00,CUST1467,STR051,PRD273,3,30.38,91.14,Cash,0
TXN000532,2024-06-11 11:05:00,CUST1451,STR062,PRD209,1,434.56,434.56,PayMaya,0
TXN000533,2024-07-05 20:40:00,CUST0895,STR081,PRD083,3,164.65,493.95,Cash,0
TXN000534,2024-08-03 20:20:00,CUST0412,STR087,PRD190,1,262.25,262.25,Cash,0
TXN000535,2024-07-14 16:50:00,CUST1489,STR094,PRD206,3,362.67,1088.01,Cash,5
TXN000536,2024-08-30 15:32:00,CUST1244,STR029,PRD266,1,386.12,386.12,Card,15
TXN000537,2024-07-01 08:48:00,CUST0686,STR056,PRD104,3,130.99,392.97,PayMaya,10
TXN000538,2024-07-08 14:27:00,CUST1822,STR037,PRD129,5,206.2,1031.0,Cash,5
TXN000539,2024-06-27 12:55:00,CUST1975,STR069,PRD142,1,67.52,67.52,Cash,0
TXN000540,2024-06-17 12:45:00,CUST0060,STR091,PRD289,1,12.71,12.71,Cash,0
TXN000541,2024-07-01 17:27:00,CUST1902,STR060,PRD105,6,65.83,394.98,Cash,0
TXN000542,2024-08-17 20:10:00,CUST0678,STR028,PRD273,1,30.38,30.38,Cash,0
TXN000543,2024-06-28 09:48:00,CUST1082,STR042,PRD334,6,61.97,371.82,Card,0
TXN000544,2024-08-30 08:02:00,CUST0770,STR052,PRD065,3,180.27,540.81,Cash,0
TXN000545,2024-06-08 08:08:00,CUST0831,STR019,PRD066,1,225.89,225.89,Cash,0
TXN000546,2024-07-27 09:21:00,CUST1492,STR058,PRD280,1,12.39,12.39,Cash,0
TXN000547,2024-07-23 09:11:00,CUST1213,STR034,PRD164,1,74.4,74.4,GCash,15
TXN000548,2024-07-28 09:08:00,CUST1045,STR090,PRD216,1,472.12,472.12,Card,0
TXN000549,2024-08-26 09:00:00,CUST1523,STR046,PRD275,2,35.91,71.82,GCash,0
TXN000550,2024-07-02 19:18:00,CUST1772,STR100,PRD311,3,18.4,55.2,Cash,0
TXN000551,2024-06-10 09:50:00,CUST1247,STR070,PRD348,1,112.82,112.82,Cash,0
TXN000552,2024-06-06 19:38:00,CUST0972,STR069,PRD192,2,126.85,253.7,Cash,0
TXN000553,2024-07-31 12:17:00,CUST0518,STR061,PRD404,1,52.28,52.28,GCash,0
TXN000554,2024-07-02 09:15:00,CUST0488,STR007,PRD127,5,126.59,632.95,Cash,0
TXN000555,2024-06-18 14:01:00,CUST1804,STR037,PRD083,1,164.65,164.65,Cash,0
TXN000556,2024-08-12 20:11:00,CUST1974,STR012,PRD202,2,275.14,550.28,Cash,0
